Product_Name,Category,Current_Price,Old_Price,Discount,Total_Ratings,Image_Link,Review_Rating,Review_Date,Verified_Purchase,Review_Text
Qasa 2L Litres 500W Blender Grinder QBL-20L40 eco 40T,Home > Home & Office > Small & Cooking Appliances > Small Appliances > Mixing & Blending > Mixers & Blenders,"₦ 28,000","₦ 40,500",31%,(62 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/6667114/1.jpg?9287,1 out of 5,No Date,Yes,I don’t know .
Qasa 2L Litres 500W Blender Grinder QBL-20L40 eco 40T,Home > Home & Office > Small & Cooking Appliances > Small Appliances > Mixing & Blending > Mixers & Blenders,"₦ 28,000","₦ 40,500",31%,(62 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/6667114/1.jpg?9287,5 out of 5,No Date,Yes,"It blends so sharply without burning smell, pls don't overload it so d blade will be able to rotate easily... for this, I recommend y'all."
Qasa 2L Litres 500W Blender Grinder QBL-20L40 eco 40T,Home > Home & Office > Small & Cooking Appliances > Small Appliances > Mixing & Blending > Mixers & Blenders,"₦ 28,000","₦ 40,500",31%,(62 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/6667114/1.jpg?9287,5 out of 5,No Date,Yes,It's nice and strong
Qasa 1000W AVR-PRO 1000VA digital stabilizer AVR 27UD,Home > Electronics > Accessories & Supplies > Power Protection > Stabilizers,"₦ 45,000","₦ 65,000",31%,(42 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/6685804/1.jpg?6205,5 out of 5,No Date,Yes,"This works perfectly for a very wide range of voltages, even when other stabilizers aren't working, mine works just fine. The LED display is also really helpful."
Qasa 1000W AVR-PRO 1000VA digital stabilizer AVR 27UD,Home > Electronics > Accessories & Supplies > Power Protection > Stabilizers,"₦ 45,000","₦ 65,000",31%,(42 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/6685804/1.jpg?6205,5 out of 5,No Date,Yes,"Very good product. 
I love it. 
Just as seen."
Qasa 1000W AVR-PRO 1000VA digital stabilizer AVR 27UD,Home > Electronics > Accessories & Supplies > Power Protection > Stabilizers,"₦ 45,000","₦ 65,000",31%,(42 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/6685804/1.jpg?6205,5 out of 5,No Date,Yes,"Works perfectly, and barely makes a sound"
Wave Original Body & Hair Mist Essentials Collection - 250ml (Pack Of 4),Home > Health & Beauty > Beauty & Personal Care > Fragrances > Women's > Body Sprays,"₦ 16,740","₦ 18,000",7%,(3 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/0001914/1.jpg?8894,5 out of 5,No Date,Yes,All the collection are nice. Am definitely getting another one when this one is finished.????
Nine 28cm 2 In 1 Stainless Steel Steaming Pot,"Home > Home & Office > Home & Kitchen > Kitchen & Dining > Cookware > Steamers, Stock & Pasta Pots > Steamers","₦ 16,599","₦ 27,000",39%,(49 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/5533993/1.jpg?7967,5 out of 5,No Date,Yes,The lightness of the product
Nine 28cm 2 In 1 Stainless Steel Steaming Pot,"Home > Home & Office > Home & Kitchen > Kitchen & Dining > Cookware > Steamers, Stock & Pasta Pots > Steamers","₦ 16,599","₦ 27,000",39%,(49 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/5533993/1.jpg?7967,2 out of 5,No Date,Yes,"Is a bit light weight, but still serve the purpose"
Nine 28cm 2 In 1 Stainless Steel Steaming Pot,"Home > Home & Office > Home & Kitchen > Kitchen & Dining > Cookware > Steamers, Stock & Pasta Pots > Steamers","₦ 16,599","₦ 27,000",39%,(49 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/5533993/1.jpg?7967,4 out of 5,No Date,Yes,"a little bit lighter than I expected, but it's  a good buy"
Dove Original 48hrs Antiperspirant 250ml,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 4,650","₦ 4,825",4%,(32 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/416689/1.jpg?3617,5 out of 5,No Date,Yes,the fragrance
Dove Original 48hrs Antiperspirant 250ml,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 4,650","₦ 4,825",4%,(32 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/416689/1.jpg?3617,5 out of 5,No Date,Yes,Ok
Dove Original 48hrs Antiperspirant 250ml,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 4,650","₦ 4,825",4%,(32 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/416689/1.jpg?3617,5 out of 5,No Date,Yes,"it was white at first when i sprayed it, apart from that it was nice"
Wave Tropical Pulp Body & Hair Mist 250ml,Home > Health & Beauty > Beauty & Personal Care > Fragrances > Women's > Body Sprays,"₦ 4,500",No Old Price,0%,(13 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/0001914/1.jpg?4703,5 out of 5,No Date,Yes,My absolute favorite!!  You guys should get it
Wave Tropical Pulp Body & Hair Mist 250ml,Home > Health & Beauty > Beauty & Personal Care > Fragrances > Women's > Body Sprays,"₦ 4,500",No Old Price,0%,(13 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/0001914/1.jpg?4703,5 out of 5,No Date,Yes,It’s nice
Wave Tropical Pulp Body & Hair Mist 250ml,Home > Health & Beauty > Beauty & Personal Care > Fragrances > Women's > Body Sprays,"₦ 4,500",No Old Price,0%,(13 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/0001914/1.jpg?4703,5 out of 5,No Date,Yes,The scent is glorious
GALUIN 3D Wall Clock Luminous Frameless Wall Clocks DIY,Home > Home & Office > Home & Kitchen > Home Decor > Clocks > Wall Clocks,"₦ 7,350","₦ 16,126",54%,(91 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/9567431/1.jpg?2558,5 out of 5,No Date,Yes,"Its beautiful, but just that the gum doesn't glue well, I had to use super glue"
GALUIN 3D Wall Clock Luminous Frameless Wall Clocks DIY,Home > Home & Office > Home & Kitchen > Home Decor > Clocks > Wall Clocks,"₦ 7,350","₦ 16,126",54%,(91 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/9567431/1.jpg?2558,1 out of 5,No Date,Yes,It was to small compair to the picture on the diagram
GALUIN 3D Wall Clock Luminous Frameless Wall Clocks DIY,Home > Home & Office > Home & Kitchen > Home Decor > Clocks > Wall Clocks,"₦ 7,350","₦ 16,126",54%,(91 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/9567431/1.jpg?2558,1 out of 5,No Date,Yes,Make it bigger
Skyrun 1.5HP Inverter Split Air Conditioner (KF-35GWHDI-AB/Z) White and Light Grey,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Air Conditioners & Accessories > Air Conditioners > Split-System,"₦ 352,030","₦ 457,640",23%,(27 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2990004/1.jpg?3765,5 out of 5,No Date,Yes,Fast cooling AC
Skyrun 1.5HP Inverter Split Air Conditioner (KF-35GWHDI-AB/Z) White and Light Grey,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Air Conditioners & Accessories > Air Conditioners > Split-System,"₦ 352,030","₦ 457,640",23%,(27 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2990004/1.jpg?3765,1 out of 5,No Date,Yes,It’s working and stopping. I need it changed please
Skyrun 1.5HP Inverter Split Air Conditioner (KF-35GWHDI-AB/Z) White and Light Grey,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Air Conditioners & Accessories > Air Conditioners > Split-System,"₦ 352,030","₦ 457,640",23%,(27 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2990004/1.jpg?3765,5 out of 5,No Date,Yes,"Chills very fast and works so well , low noise ..."
LONTOR Rechargeable Wall Fan With Remote 16inches CF015R-16,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Rechargeable Fans","₦ 69,900","₦ 128,499",46%,(80 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/667194/1.jpg?5775,5 out of 5,No Date,Yes,I've always trusted lontor. No disappointment.
LONTOR Rechargeable Wall Fan With Remote 16inches CF015R-16,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Rechargeable Fans","₦ 69,900","₦ 128,499",46%,(80 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/667194/1.jpg?5775,5 out of 5,No Date,Yes,Very Good
LONTOR Rechargeable Wall Fan With Remote 16inches CF015R-16,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Rechargeable Fans","₦ 69,900","₦ 128,499",46%,(80 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/667194/1.jpg?5775,5 out of 5,No Date,Yes,Lasts quite a long time. I haven't tested the limit but it has worked from 10am to 6pm
Qasa 1.5HP Wall Mount Automatic Voltage Stabilizer (AVR) AVR-PRO 1.5HP 27A2,Home > Electronics > Accessories & Supplies > Power Protection > Stabilizers,"₦ 69,500","₦ 93,000",25%,(40 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/7081204/1.jpg?4340,5 out of 5,No Date,Yes,Good for now
Qasa 1.5HP Wall Mount Automatic Voltage Stabilizer (AVR) AVR-PRO 1.5HP 27A2,Home > Electronics > Accessories & Supplies > Power Protection > Stabilizers,"₦ 69,500","₦ 93,000",25%,(40 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/7081204/1.jpg?4340,5 out of 5,No Date,Yes,Monitoring for the time been..but its working perfectly for now...good buy for now
Qasa 1.5HP Wall Mount Automatic Voltage Stabilizer (AVR) AVR-PRO 1.5HP 27A2,Home > Electronics > Accessories & Supplies > Power Protection > Stabilizers,"₦ 69,500","₦ 93,000",25%,(40 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/7081204/1.jpg?4340,5 out of 5,No Date,Yes,Very good and reliable product.
"Berrykey Berrykey Men's Black Polo Shirt - Cotton & Linen, S-XXXL",Home > Fashion > Men's Fashion > Clothing > Shirts > Polos,"₦ 10,184","₦ 30,400",67%,(118 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9379501/1.jpg?4322,2 out of 5,No Date,Yes,It's made of nylon material like in jerseys and It's also technically not pure black. If you're expecting a black cotton shirt think again
"Berrykey Berrykey Men's Black Polo Shirt - Cotton & Linen, S-XXXL",Home > Fashion > Men's Fashion > Clothing > Shirts > Polos,"₦ 10,184","₦ 30,400",67%,(118 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9379501/1.jpg?4322,5 out of 5,No Date,Yes,Is to local
"Berrykey Berrykey Men's Black Polo Shirt - Cotton & Linen, S-XXXL",Home > Fashion > Men's Fashion > Clothing > Shirts > Polos,"₦ 10,184","₦ 30,400",67%,(118 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9379501/1.jpg?4322,5 out of 5,No Date,Yes,It's okay
"bensoo Bensoo G01 Sports Bluetooth Earbuds V5.2, IPX4, 6H Playtime, Touch Control",Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 3,675","₦ 6,497",43%,(89 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/7665814/1.jpg?7943,5 out of 5,No Date,Yes,It was excellent
"bensoo Bensoo G01 Sports Bluetooth Earbuds V5.2, IPX4, 6H Playtime, Touch Control",Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 3,675","₦ 6,497",43%,(89 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/7665814/1.jpg?7943,3 out of 5,No Date,Yes,I wish it would last beyond 2 hours. The audio is superb though
"bensoo Bensoo G01 Sports Bluetooth Earbuds V5.2, IPX4, 6H Playtime, Touch Control",Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 3,675","₦ 6,497",43%,(89 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/7665814/1.jpg?7943,5 out of 5,No Date,Yes,The brand is cool
Danami Baggy Straight Cut Sweatpants/Joggers- Light Grey,Home > Fashion > Men's Fashion > Clothing > Pants > Casual > Joggers,"₦ 15,000 - ₦ 17,000",No Old Price,0%,(16 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1997814/1.jpg?0961,5 out of 5,No Date,Yes,"I love the joggers, I have ordered for 2 more"
Danami Baggy Straight Cut Sweatpants/Joggers- Light Grey,Home > Fashion > Men's Fashion > Clothing > Pants > Casual > Joggers,"₦ 15,000 - ₦ 17,000",No Old Price,0%,(16 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1997814/1.jpg?0961,5 out of 5,No Date,Yes,It’s baggy and thick. Worth it
Danami Baggy Straight Cut Sweatpants/Joggers- Light Grey,Home > Fashion > Men's Fashion > Clothing > Pants > Casual > Joggers,"₦ 15,000 - ₦ 17,000",No Old Price,0%,(16 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1997814/1.jpg?0961,4 out of 5,No Date,Yes,not best quality but ok
Ladies Everything Ladies Fancy Fashion Beach Shoes Easy Wear Outdoor Sneakers -size,Home > Fashion > Women's Fashion > Shoes > Fashion Sneakers,"₦ 7,345","₦ 10,000",27%,(58 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/4141552/1.jpg?9612,5 out of 5,No Date,Yes,Soft comfy and breathable
Ladies Everything Ladies Fancy Fashion Beach Shoes Easy Wear Outdoor Sneakers -size,Home > Fashion > Women's Fashion > Shoes > Fashion Sneakers,"₦ 7,345","₦ 10,000",27%,(58 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/4141552/1.jpg?9612,5 out of 5,No Date,Yes,Good ????????????
Ladies Everything Ladies Fancy Fashion Beach Shoes Easy Wear Outdoor Sneakers -size,Home > Fashion > Women's Fashion > Shoes > Fashion Sneakers,"₦ 7,345","₦ 10,000",27%,(58 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/4141552/1.jpg?9612,4 out of 5,No Date,Yes,Okay good
"KANGERDUN KANGERDUN Men's Black Safety Shoes - Steel Toe, EU 40-46, Breathable, Non-Slip Work Sneakers",Home > Fashion > Men's Fashion > Shoes > Boots,"₦ 8,085","₦ 31,252",74%,(24 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/0028993/1.jpg?7619,3 out of 5,No Date,Yes,"The size 45 is smaller than my leg even though my leg is 45
So if you use 45 get 46"
"KANGERDUN KANGERDUN Men's Black Safety Shoes - Steel Toe, EU 40-46, Breathable, Non-Slip Work Sneakers",Home > Fashion > Men's Fashion > Shoes > Boots,"₦ 8,085","₦ 31,252",74%,(24 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/0028993/1.jpg?7619,1 out of 5,No Date,Yes,It's getting spoilt already
"KANGERDUN KANGERDUN Men's Black Safety Shoes - Steel Toe, EU 40-46, Breathable, Non-Slip Work Sneakers",Home > Fashion > Men's Fashion > Shoes > Boots,"₦ 8,085","₦ 31,252",74%,(24 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/0028993/1.jpg?7619,4 out of 5,No Date,Yes,"It perfect , my husband loved it ????"
NIVEA Watermelon Shine Lip Balm For Women - 4.8g,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Lip Care > Lip Balms & Treatments,"₦ 3,591",No Old Price,0%,(186 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/4878941/1.jpg?8551,4 out of 5,No Date,Yes,Recieved as seen
NIVEA Watermelon Shine Lip Balm For Women - 4.8g,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Lip Care > Lip Balms & Treatments,"₦ 3,591",No Old Price,0%,(186 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/4878941/1.jpg?8551,5 out of 5,No Date,Yes,It makes my lips feel soft. I recommend
NIVEA Watermelon Shine Lip Balm For Women - 4.8g,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Lip Care > Lip Balms & Treatments,"₦ 3,591",No Old Price,0%,(186 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/4878941/1.jpg?8551,4 out of 5,No Date,Yes,Smells good.
SUMEC FIRMAN ECO1990s 1.0KVA  GENERATOR 100% COPPER,Home > Garden & Outdoors > Generators & Portable Power > Generators,"₦ 206,236","₦ 255,000",19%,(3 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/2423914/1.jpg?8164,5 out of 5,No Date,Yes,"Excellent generator, its fuel economy is top notch.
Well recommended"
Lenovo LP40 Bluetooth 5.0 Waterproof Earphone Touch Headset BLACK,Home > Phones & Tablets > Mobile Phone Accessories > Earphones & Headsets,"₦ 7,448","₦ 27,360",73%,(769 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/710417/1.jpg?5147,5 out of 5,No Date,Yes,Value for the money.
Lenovo LP40 Bluetooth 5.0 Waterproof Earphone Touch Headset BLACK,Home > Phones & Tablets > Mobile Phone Accessories > Earphones & Headsets,"₦ 7,448","₦ 27,360",73%,(769 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/710417/1.jpg?5147,2 out of 5,No Date,Yes,But the left ear was damaged all of a sudden
Lenovo LP40 Bluetooth 5.0 Waterproof Earphone Touch Headset BLACK,Home > Phones & Tablets > Mobile Phone Accessories > Earphones & Headsets,"₦ 7,448","₦ 27,360",73%,(769 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/710417/1.jpg?5147,1 out of 5,No Date,Yes,"Poor battery, poor latency, connectivity issues.
I can't even gift it out
Don't buy unless you want to waste your money."
Dettol Antiseptic Liquid Disinfectant 1 Litre (Dettol),Home > Health & Beauty > Health Care > First Aid > Antibacterial & Antiseptics,"₦ 14,225","₦ 17,170",17%,(79 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/362729/1.jpg?1134,4 out of 5,No Date,Yes,Got exactly what I ordered
Dettol Antiseptic Liquid Disinfectant 1 Litre (Dettol),Home > Health & Beauty > Health Care > First Aid > Antibacterial & Antiseptics,"₦ 14,225","₦ 17,170",17%,(79 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/362729/1.jpg?1134,4 out of 5,No Date,Yes,Is nice and iriginal
Dettol Antiseptic Liquid Disinfectant 1 Litre (Dettol),Home > Health & Beauty > Health Care > First Aid > Antibacterial & Antiseptics,"₦ 14,225","₦ 17,170",17%,(79 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/362729/1.jpg?1134,5 out of 5,No Date,Yes,It disinfect my water
"VANPA 400W 300Wh Solar Generator 220V Battery Power Station for Home Backup, Office",Home > Garden & Outdoors > Generators & Portable Power > Power Stations,"₦ 169,050","₦ 441,000",62%,(21 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/4431593/1.jpg?8141,5 out of 5,No Date,Yes,It's the best. I first tried it on my big therapy machine of about 200 to 300w and it worked just fine. I'm really impressed and satisfied with my purchase of this vanpa power station. Plus I gut a gift of Bluetooth earphone which is also working well. Keep selling
"VANPA 400W 300Wh Solar Generator 220V Battery Power Station for Home Backup, Office",Home > Garden & Outdoors > Generators & Portable Power > Power Stations,"₦ 169,050","₦ 441,000",62%,(21 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/4431593/1.jpg?8141,1 out of 5,No Date,Yes,I don't know if it's just my product; it can't even charge my phone to 10%. I'm only able to use it during sunlight because I connected solar panels to it
"VANPA 400W 300Wh Solar Generator 220V Battery Power Station for Home Backup, Office",Home > Garden & Outdoors > Generators & Portable Power > Power Stations,"₦ 169,050","₦ 441,000",62%,(21 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/4431593/1.jpg?8141,4 out of 5,No Date,Yes,The product is very good
GALUIN  Men's Non-slip Breathable Casual Shoes,Home > Fashion > Men's Fashion > Shoes > Loafers & Slip-Ons,"₦ 5,895","₦ 13,230",55%,(50 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/5214553/1.jpg?7830,2 out of 5,No Date,Yes,"It's not what I saw
The sole is different from what I saw online"
GALUIN  Men's Non-slip Breathable Casual Shoes,Home > Fashion > Men's Fashion > Shoes > Loafers & Slip-Ons,"₦ 5,895","₦ 13,230",55%,(50 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/5214553/1.jpg?7830,5 out of 5,No Date,Yes,Very good
GALUIN  Men's Non-slip Breathable Casual Shoes,Home > Fashion > Men's Fashion > Shoes > Loafers & Slip-Ons,"₦ 5,895","₦ 13,230",55%,(50 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/5214553/1.jpg?7830,4 out of 5,No Date,Yes,It's very nice
itel it2160  Wireless Radio,Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 14,360","₦ 15,000",4%,(6 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/1782914/1.jpg?3261,5 out of 5,No Date,Yes,Is working perfectly
itel it2160  Wireless Radio,Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 14,360","₦ 15,000",4%,(6 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/1782914/1.jpg?3261,5 out of 5,No Date,Yes,Great!
GALUIN Sport Sandals For Male Lightweight Beach Shoes Black,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 12,160","₦ 16,158 - ₦ 18,240",33%,(188 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/4752412/1.jpg?3700,5 out of 5,No Date,Yes,Exactly as seen in the picture.
GALUIN Sport Sandals For Male Lightweight Beach Shoes Black,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 12,160","₦ 16,158 - ₦ 18,240",33%,(188 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/4752412/1.jpg?3700,4 out of 5,No Date,Yes,Good
GALUIN Sport Sandals For Male Lightweight Beach Shoes Black,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 12,160","₦ 16,158 - ₦ 18,240",33%,(188 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/4752412/1.jpg?3700,5 out of 5,No Date,Yes,Very good
ASHION Men's Casual Sneakers Big Size 39-48,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Canvas > Low-cut,"₦ 10,430","₦ 23,840",56%,(78 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/3512814/1.jpg?5407,5 out of 5,No Date,Yes,The quality is top notch
ASHION Men's Casual Sneakers Big Size 39-48,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Canvas > Low-cut,"₦ 10,430","₦ 23,840",56%,(78 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/3512814/1.jpg?5407,5 out of 5,No Date,Yes,Came as ordered. Great value for money. Would recommend anytime.
ASHION Men's Casual Sneakers Big Size 39-48,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Canvas > Low-cut,"₦ 10,430","₦ 23,840",56%,(78 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/3512814/1.jpg?5407,5 out of 5,No Date,Yes,"Really good, I have bought over 5 of this sneakers. The Qualify is top notch"
"ECOFLOW 110W Portable Solar Panel for Power Station, Foldable Solar Charger Chainable with Adjustable Kickstand, Waterproof IP68 for Outdoor Camping Indoor RV",Home > Garden & Outdoors > Generators & Portable Power > Generators,"₦ 80,850","₦ 336,630",76%,(37 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/9349082/1.jpg?8546,1 out of 5,No Date,Yes,"My Portable Power Station RIVER 2 Pro has never charged more than 50% with this panel even on 
highly sunny days. It does not by any means deliver value for money as this is overpriced. You are better off getting a regular 300 watts panel if you intend to use this charge option."
"ECOFLOW 110W Portable Solar Panel for Power Station, Foldable Solar Charger Chainable with Adjustable Kickstand, Waterproof IP68 for Outdoor Camping Indoor RV",Home > Garden & Outdoors > Generators & Portable Power > Generators,"₦ 80,850","₦ 336,630",76%,(37 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/9349082/1.jpg?8546,1 out of 5,No Date,Yes,Hasn’t charged the power station ever since I got it. The highest input watts I’ve seen so far is 14watts and it does barely or nothing
"ECOFLOW 110W Portable Solar Panel for Power Station, Foldable Solar Charger Chainable with Adjustable Kickstand, Waterproof IP68 for Outdoor Camping Indoor RV",Home > Garden & Outdoors > Generators & Portable Power > Generators,"₦ 80,850","₦ 336,630",76%,(37 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/9349082/1.jpg?8546,4 out of 5,No Date,Yes,"It's simple, functional, and fascinating. Where the panels fold might wear/tear sooner than later. Other than that, it's a great product. Highly Recommended!"
Oraimo Watch 6 2.04'' TFT Full Touch Color Screen Smart Watch,Home > Phones & Tablets > Mobile Phone Accessories > Smart Watches,"₦ 28,800","₦ 37,500",23%,(75 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/2886814/1.jpg?3459,5 out of 5,No Date,Yes,????good
Oraimo Watch 6 2.04'' TFT Full Touch Color Screen Smart Watch,Home > Phones & Tablets > Mobile Phone Accessories > Smart Watches,"₦ 28,800","₦ 37,500",23%,(75 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/2886814/1.jpg?3459,5 out of 5,No Date,Yes,Nice Watch very smart. Came with original Oraimo straps
Oraimo Watch 6 2.04'' TFT Full Touch Color Screen Smart Watch,Home > Phones & Tablets > Mobile Phone Accessories > Smart Watches,"₦ 28,800","₦ 37,500",23%,(75 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/2886814/1.jpg?3459,5 out of 5,No Date,Yes,The battery lasts longer
